Food_ID,Food_Name,Quantity,Expiry_Date,Provider_ID,Provider_Type,Location,Food_Type,Meal_Type,Expiry_Year,Expiry_Month,Expiry_Day,Name,Type,Address,City,Contact
891,Chicken,9,2025-03-18,539,Restaurant,Watsonton,Vegetarian,Lunch,2025,March,18,Smith-Thomas,Restaurant,"682 Samantha Ranch Apt. 661
East Patricia, NM 14216",Watsonton,962.444.4824x7142
892,Bread,42,2025-03-19,405,Supermarket,Kevinfort,Vegetarian,Dinner,2025,March,19,"Mills, Smith and Martin",Supermarket,"04051 Murray Forge Suite 530
Seanmouth, MN 69922",Kevinfort,(202)949-6624
893,Salad,3,2025-03-28,46,Grocery Store,South Lisaberg,Vegan,Lunch,2025,March,28,"Fisher, Hernandez and Webster",Grocery Store,"8490 Valdez Ports Suite 007
Port Jeremy, NV 85800",South Lisaberg,871-801-8397x99626
894,Pasta,43,2025-03-25,310,Grocery Store,Saraburgh,Vegetarian,Dinner,2025,March,25,"Sullivan, Thornton and Peterson",Grocery Store,"1679 John Court
Katherineberg, ID 45885",Saraburgh,(688)116-5399
895,Pasta,38,2025-03-29,888,Supermarket,West Sharonview,Vegan,Snacks,2025,March,29,Schmidt-Alexander,Supermarket,"96966 Smith Expressway
Lauraburgh, MD 50475",West Sharonview,(616)029-0456x6126
896,Vegetables,32,2025-03-18,547,Restaurant,Batesstad,Vegetarian,Snacks,2025,March,18,"Walter, Gonzales and Potter",Restaurant,"77735 Parsons Underpass Apt. 969
Jillberg, NH 89270",Batesstad,2616749124
897,Chicken,5,2025-03-20,638,Restaurant,Jeffreyport,Non-Vegetarian,Lunch,2025,March,20,Patterson Inc,Restaurant,"440 Donald Corner Apt. 571
Sandraberg, VA 54153",Jeffreyport,019.231.7207
898,Fish,28,2025-03-27,87,Grocery Store,West Adam,Non-Vegetarian,Breakfast,2025,March,27,"Young, Townsend and Mccarthy",Grocery Store,"4577 Shannon Tunnel Suite 786
Jamesview, CT 96322",West Adam,001-286-579-2810x1913
899,Pasta,44,2025-03-29,5,Grocery Store,Valentineside,Vegetarian,Snacks,2025,March,29,Coleman-Farley,Grocery Store,"078 Matthew Creek Apt. 319
Saraborough, MA 53978",Valentineside,193.714.6577
900,Dairy,31,2025-03-29,732,Supermarket,Ginaview,Non-Vegetarian,Breakfast,2025,March,29,Mendoza LLC,Supermarket,"07376 Joe Locks Apt. 174
Lake Joseside, MO 10326",Ginaview,636.763.0459x119
901,Vegetables,38,2025-03-26,183,Grocery Store,South Anne,Vegetarian,Dinner,2025,March,26,Elliott-Stephens,Grocery Store,"240 Brian Circle Apt. 335
Morrowfurt, KS 49845",South Anne,(416)071-3611x991
902,Salad,34,2025-03-30,347,Supermarket,Louismouth,Vegan,Snacks,2025,March,30,"Hood, Hoffman and Wright",Supermarket,"783 Gonzales Valleys Apt. 115
Alexandrialand, NH 52248",Louismouth,992.697.3906x31622
903,Rice,25,2025-03-30,452,Supermarket,New Erica,Vegetarian,Breakfast,2025,March,30,"Roberson, Marquez and Mcdowell",Supermarket,"763 Lewis Springs Apt. 567
Stevenberg, DC 99917",New Erica,001-664-180-0480x4998
904,Chicken,40,2025-03-22,709,Restaurant,South Kathryn,Vegetarian,Breakfast,2025,March,22,Barry Group,Restaurant,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523
905,Bread,37,2025-03-25,2,Grocery Store,East Sheena,Vegan,Dinner,2025,March,25,"Nielsen, Johnson and Fuller",Grocery Store,"91228 Hanson Stream
Welchtown, OR 27136",East Sheena,+1-925-283-8901x6297
906,Soup,17,2025-03-30,191,Grocery Store,Lake Jessicamouth,Vegan,Snacks,2025,March,30,Grant-Davis,Grocery Store,"6946 Shaffer Viaduct Apt. 909
Lisabury, LA 90232",Lake Jessicamouth,+1-672-949-7621x738
907,Chicken,17,2025-03-16,175,Catering Service,Katherinefurt,Vegan,Lunch,2025,March,16,Olson Ltd,Catering Service,"45318 Delgado Junctions Apt. 756
Jamesburgh, IA 92476",Katherinefurt,+1-446-162-1060
908,Rice,16,2025-03-27,463,Grocery Store,East Edwinburgh,Non-Vegetarian,Snacks,2025,March,27,Carey-Ramos,Grocery Store,"6431 Kelly Brooks
West Stephaniemouth, NV 75536",East Edwinburgh,178-837-6236x9304
909,Fish,10,2025-03-28,831,Catering Service,Lewishaven,Vegan,Snacks,2025,March,28,Figueroa Inc,Catering Service,"5678 Washington Pines Suite 444
Millerfurt, DE 55779",Lewishaven,107.592.8920
910,Salad,37,2025-03-19,533,Catering Service,Rogersmouth,Vegetarian,Breakfast,2025,March,19,"Daniel, Schroeder and Morse",Catering Service,"71684 Campbell Stravenue
Garrettside, HI 68372",Rogersmouth,+1-753-153-8390x0816
911,Fish,5,2025-03-21,124,Supermarket,Lake Shelby,Vegetarian,Dinner,2025,March,21,"Allen, Zimmerman and Harrington",Supermarket,"PSC 7915, Box 6921
APO AE 81937",Lake Shelby,832-646-1114x86947
912,Dairy,6,2025-03-28,334,Grocery Store,South Jillshire,Non-Vegetarian,Breakfast,2025,March,28,Cox-Mcintyre,Grocery Store,"85337 King Junction Suite 272
East Nicoleshire, ID 63161",South Jillshire,(422)450-8076
913,Fruits,39,2025-03-22,962,Catering Service,Alexanderchester,Vegetarian,Dinner,2025,March,22,Galloway-Henderson,Catering Service,"Unit 2168 Box 9786
DPO AA 06880",Alexanderchester,001-867-928-0212x3211
914,Chicken,18,2025-03-27,995,Supermarket,Manningshire,Vegan,Dinner,2025,March,27,Moore Group,Supermarket,"46915 Maynard Dam Suite 320
North Alyssa, CA 48762",Manningshire,889-093-8775x51762
915,Vegetables,35,2025-03-22,198,Restaurant,Port Karen,Non-Vegetarian,Snacks,2025,March,22,Bowman LLC,Restaurant,"70033 Katie Walk
South Joshuaport, NY 57110",Port Karen,(890)877-4218x852
916,Rice,47,2025-03-16,920,Restaurant,New Calebberg,Non-Vegetarian,Snacks,2025,March,16,"Hudson, Spence and Perez",Restaurant,"52439 April Lodge
Timothyburgh, MS 86772",New Calebberg,2329447078
917,Soup,15,2025-03-28,393,Restaurant,Heatherview,Vegan,Dinner,2025,March,28,Steele Ltd,Restaurant,"79988 Laura Motorway Suite 853
West Kennethfort, NV 88945",Heatherview,001-300-000-8103x26863
918,Dairy,8,2025-03-29,583,Catering Service,Marcstad,Vegetarian,Breakfast,2025,March,29,Martin-Wright,Catering Service,"45525 Ronald Forks
Mauricestad, ID 75984",Marcstad,(870)723-3756x318
919,Soup,35,2025-03-26,52,Supermarket,Port Dianaberg,Non-Vegetarian,Dinner,2025,March,26,Buck-Carey,Supermarket,"3155 Strickland Lakes
Nelsonview, MN 90401",Port Dianaberg,+1-163-218-3619x58525
920,Soup,2,2025-03-19,691,Restaurant,Youngchester,Vegetarian,Snacks,2025,March,19,"Obrien, King and Robinson",Restaurant,"560 Diane Place
North Carla, SC 62821",Youngchester,+1-513-264-8229x419
921,Chicken,6,2025-03-26,59,Grocery Store,Marissaville,Vegetarian,Snacks,2025,March,26,"Warner, White and Morris",Grocery Store,"92097 Simmons Cape
Arthurchester, AL 44273",Marissaville,001-947-280-2490
922,Soup,32,2025-03-22,312,Restaurant,North Ianbury,Non-Vegetarian,Dinner,2025,March,22,Garcia-Hunter,Restaurant,"019 Amy Station
South Daniel, MD 51890",North Ianbury,150-729-4411
923,Fruits,42,2025-03-24,161,Supermarket,Perezport,Vegan,Snacks,2025,March,24,Campbell LLC,Supermarket,"8423 Karen Trace Apt. 648
Johnland, IA 21810",Perezport,001-211-446-3315x74760
924,Fish,3,2025-03-20,764,Restaurant,New Travisshire,Vegetarian,Dinner,2025,March,20,"Villegas, Chen and Campos",Restaurant,"5698 Trevor Ridges
Samanthaburgh, VT 05005",New Travisshire,(619)661-4594x325
925,Salad,12,2025-03-26,665,Catering Service,West Billborough,Non-Vegetarian,Lunch,2025,March,26,Ortega-Webb,Catering Service,"62621 Mikayla Hollow Suite 797
Melendezview, ME 58412",West Billborough,001-646-036-9173x42885
926,Rice,41,2025-03-16,240,Catering Service,Andreaborough,Vegetarian,Snacks,2025,March,16,Marshall Ltd,Catering Service,"30050 Christine Square Apt. 097
Kingfort, KS 26841",Andreaborough,+1-314-339-0357x53136
927,Fruits,39,2025-03-26,261,Grocery Store,South Richardhaven,Vegetarian,Snacks,2025,March,26,"Lopez, Davis and Duncan",Grocery Store,"1779 Zachary Island Suite 743
Santosmouth, IL 00898",South Richardhaven,424-107-9020
928,Bread,20,2025-03-20,852,Grocery Store,East Shanestad,Vegetarian,Breakfast,2025,March,20,Jones-Burnett,Grocery Store,"515 Elizabeth Well Suite 591
East Paul, IN 33760",East Shanestad,001-718-367-8316
929,Bread,23,2025-03-26,181,Restaurant,Taylormouth,Vegan,Lunch,2025,March,26,"Black, Montgomery and Hernandez",Restaurant,"118 Karen Fields
West Angelaport, GA 22035",Taylormouth,001-763-656-6801x10211
930,Chicken,33,2025-03-18,983,Grocery Store,Herbertbury,Vegan,Lunch,2025,March,18,"Munoz, Stone and Wallace",Grocery Store,"739 Adams Alley
Vangborough, IN 50041",Herbertbury,(041)135-3095x826
931,Vegetables,49,2025-03-23,139,Supermarket,Port Connie,Vegan,Snacks,2025,March,23,Johnson-Ray,Supermarket,"3639 Jones Brooks
South Matthew, VA 33223",Port Connie,294.692.7978x3473
932,Pasta,11,2025-03-18,857,Supermarket,Jordanborough,Vegetarian,Dinner,2025,March,18,Holmes-Schaefer,Supermarket,"61354 Tina Cliff
Sandershaven, UT 60062",Jordanborough,759-916-3267x89739
933,Dairy,17,2025-03-30,478,Catering Service,Lake Regina,Non-Vegetarian,Lunch,2025,March,30,"Lopez, Roach and Roach",Catering Service,"8319 Brandi Place Suite 155
Jamesbury, NC 87170",Lake Regina,001-785-448-3246x762
934,Salad,50,2025-03-29,951,Grocery Store,Spenceland,Vegan,Breakfast,2025,March,29,"Hodge, Lee and Washington",Grocery Store,"2730 Shannon Mall Apt. 069
Owensburgh, MO 32097",Spenceland,2321569552
935,Vegetables,24,2025-03-25,608,Grocery Store,Collinsmouth,Vegetarian,Dinner,2025,March,25,Love-Montgomery,Grocery Store,"36635 Lang Fords Apt. 863
South James, FL 70248",Collinsmouth,164-269-8070
936,Chicken,32,2025-03-30,381,Supermarket,Martinville,Non-Vegetarian,Breakfast,2025,March,30,"Cruz, Lee and Fernandez",Supermarket,"659 Janice Land Apt. 415
Christopherburgh, CT 46250",Martinville,973-312-0803
937,Bread,18,2025-03-27,916,Catering Service,Patrickfort,Non-Vegetarian,Lunch,2025,March,27,Davis and Sons,Catering Service,"551 Huynh Trail Apt. 373
Lake Kevinton, KS 39284",Patrickfort,965.266.3582
938,Vegetables,7,2025-03-22,162,Restaurant,Penabury,Vegan,Breakfast,2025,March,22,"Moore, Perez and Young",Restaurant,"48313 Taylor Junctions Apt. 845
Petersborough, VT 51814",Penabury,345.405.3372x9178
939,Rice,45,2025-03-18,983,Grocery Store,Herbertbury,Non-Vegetarian,Dinner,2025,March,18,"Munoz, Stone and Wallace",Grocery Store,"739 Adams Alley
Vangborough, IN 50041",Herbertbury,(041)135-3095x826
940,Fish,36,2025-03-27,890,Restaurant,Pereztown,Vegan,Lunch,2025,March,27,"Simpson, Mcguire and Brown",Restaurant,"950 Dawn Mountains
New Robert, MI 58996",Pereztown,274.464.1201x34627
941,Fish,1,2025-03-16,745,Grocery Store,East Lisa,Vegan,Lunch,2025,March,16,"Martinez, Armstrong and Carroll",Grocery Store,"43311 Lewis Ville
South Davidside, MA 08450",East Lisa,(577)786-8133
942,Rice,44,2025-03-30,591,Grocery Store,New Leslieport,Vegan,Dinner,2025,March,30,Miller Inc,Grocery Store,"338 Robertson Crossing
Monicaborough, AK 65253",New Leslieport,954-049-4239
943,Bread,13,2025-03-19,413,Catering Service,North Mike,Vegan,Lunch,2025,March,19,"Davis, Bowen and Miller",Catering Service,"418 Adam Mission Suite 750
Jessicaville, OR 26759",North Mike,9207424674
944,Vegetables,41,2025-03-17,807,Supermarket,Williamland,Vegan,Breakfast,2025,March,17,"Stewart, Rocha and Torres",Supermarket,"0532 Cheryl Plains
Nicholasview, WA 35943",Williamland,+1-138-470-9169x439
945,Vegetables,16,2025-03-21,351,Grocery Store,South Stefanietown,Vegetarian,Breakfast,2025,March,21,Berry-Mack,Grocery Store,"188 Tamara Crossroad
Lake Melissa, FL 63621",South Stefanietown,(769)872-1659
946,Vegetables,29,2025-03-26,146,Supermarket,Jonathanhaven,Vegan,Breakfast,2025,March,26,Hampton-Lee,Supermarket,"994 Maxwell Squares Apt. 136
Browninghaven, IA 33077",Jonathanhaven,663-119-2623x961
947,Bread,29,2025-03-19,176,Restaurant,East John,Vegetarian,Breakfast,2025,March,19,Allen-Mccullough,Restaurant,"3715 White Gardens Apt. 568
South Sarah, AK 76176",East John,8921994982
948,Fruits,50,2025-03-29,421,Supermarket,Kylehaven,Vegan,Breakfast,2025,March,29,Glass Inc,Supermarket,"USNS Mayer
FPO AA 41836",Kylehaven,297.322.1309x74402
949,Pasta,15,2025-03-20,632,Supermarket,Davidville,Vegetarian,Breakfast,2025,March,20,"Oliver, Ross and Johnson",Supermarket,"24971 Stephanie Manors Suite 735
East Jessemouth, SD 28563",Davidville,001-179-898-4092
950,Pasta,3,2025-03-27,619,Grocery Store,North Katelynland,Vegetarian,Snacks,2025,March,27,"Hopkins, Mora and Green",Grocery Store,"036 Valerie Land
Garzashire, WI 83113",North Katelynland,001-965-519-2456x24569
951,Vegetables,20,2025-03-16,118,Supermarket,Lake Joseph,Vegan,Lunch,2025,March,16,Evans-Harrison,Supermarket,"2430 Michael Branch
Lake Brian, CA 67262",Lake Joseph,066.832.7189x65581
952,Pasta,32,2025-03-28,82,Supermarket,West Lauraborough,Vegan,Dinner,2025,March,28,Carey-Richardson,Supermarket,"352 Moore Greens Suite 745
Deborahtown, NV 83580",West Lauraborough,468.906.0755x92529
953,Soup,2,2025-03-29,731,Grocery Store,East Christophertown,Vegetarian,Breakfast,2025,March,29,Ayers-Lewis,Grocery Store,"908 Frazier Estates
West Travis, KY 18812",East Christophertown,001-823-662-3501x58107
954,Rice,36,2025-03-25,780,Catering Service,North Caitlin,Vegan,Lunch,2025,March,25,Lee LLC,Catering Service,"056 Valentine Village Suite 407
Bryantmouth, RI 56149",North Caitlin,(125)745-1987x650
955,Soup,26,2025-03-26,276,Supermarket,Port Eric,Non-Vegetarian,Snacks,2025,March,26,Hodge-Leblanc,Supermarket,"2243 John Squares
Johnburgh, TX 33271",Port Eric,3692481031
956,Chicken,39,2025-03-30,626,Supermarket,Heathermouth,Vegan,Snacks,2025,March,30,Trevino Ltd,Supermarket,"5019 Johnson Extensions Suite 914
Harrismouth, KS 80788",Heathermouth,022.305.4697x8681
957,Fish,39,2025-03-22,10,Catering Service,West Cherylfort,Vegan,Lunch,2025,March,22,"Hall, Nguyen and Martinez",Catering Service,"71458 Mark Field Apt. 252
North Alexland, TX 02693",West Cherylfort,(740)949-2480x40566
958,Soup,19,2025-03-20,794,Supermarket,Woodport,Vegetarian,Lunch,2025,March,20,"Coleman, Williams and Nichols",Supermarket,"7897 Jenna Spring Suite 591
Jordanport, MA 64286",Woodport,3124904832
959,Pasta,26,2025-03-18,758,Catering Service,Port Patrick,Vegan,Breakfast,2025,March,18,Todd Group,Catering Service,"Unit 6259 Box 3832
DPO AE 28167",Port Patrick,236.722.8623
960,Fish,46,2025-03-27,920,Restaurant,New Calebberg,Vegetarian,Snacks,2025,March,27,"Hudson, Spence and Perez",Restaurant,"52439 April Lodge
Timothyburgh, MS 86772",New Calebberg,2329447078
961,Soup,22,2025-03-25,66,Restaurant,Lake Michaelfurt,Non-Vegetarian,Lunch,2025,March,25,Lambert-Wilson,Restaurant,"2162 Johnson Field
East Caroline, AZ 13953",Lake Michaelfurt,+1-552-690-1512x083
962,Soup,13,2025-03-28,62,Grocery Store,Marymouth,Vegetarian,Breakfast,2025,March,28,"Mitchell, Campbell and Jones",Grocery Store,"760 Hall Dam
Jenniferstad, MI 28752",Marymouth,001-356-024-1560x512
963,Fish,33,2025-03-16,827,Grocery Store,East Kimberly,Vegan,Dinner,2025,March,16,"Stewart, Cox and Tate",Grocery Store,"Unit 7108 Box 6674
DPO AE 90873",East Kimberly,754-822-6879x75255
964,Rice,46,2025-03-25,192,Catering Service,Leslieville,Vegan,Dinner,2025,March,25,"Hunter, Ballard and Caldwell",Catering Service,"60550 Fleming Branch Suite 560
Jessicashire, UT 62403",Leslieville,001-594-592-2116x9925
965,Dairy,44,2025-03-24,791,Grocery Store,West James,Vegetarian,Lunch,2025,March,24,Aguilar Group,Grocery Store,"292 Torres Village
Johnland, IL 09607",West James,(390)257-0518x4479
966,Dairy,41,2025-03-25,705,Grocery Store,East Robert,Vegan,Snacks,2025,March,25,Brown-Stephens,Grocery Store,"61032 Espinoza Road
East Ronaldburgh, IA 34355",East Robert,119.114.6136x472
967,Fruits,34,2025-03-16,357,Supermarket,Donnaborough,Vegan,Snacks,2025,March,16,Carey PLC,Supermarket,"77230 Nicole Row Suite 887
East Joshua, KS 15916",Donnaborough,001-734-038-0600x959
968,Rice,45,2025-03-17,789,Grocery Store,Lake Maria,Non-Vegetarian,Lunch,2025,March,17,Blair Group,Grocery Store,"602 Maria Dam
Tinatown, WA 91444",Lake Maria,001-134-029-8765x104
969,Soup,50,2025-03-21,208,Restaurant,East Garyton,Non-Vegetarian,Lunch,2025,March,21,"Miller, Johnson and Fernandez",Restaurant,"228 Kathryn Mountains Suite 986
Cortezmouth, IA 90538",East Garyton,985.790.0081x8718
970,Fruits,26,2025-03-20,62,Grocery Store,Marymouth,Vegetarian,Breakfast,2025,March,20,"Mitchell, Campbell and Jones",Grocery Store,"760 Hall Dam
Jenniferstad, MI 28752",Marymouth,001-356-024-1560x512
971,Fish,7,2025-03-18,751,Restaurant,East Richardside,Vegetarian,Snacks,2025,March,18,"Bryant, Jacobson and West",Restaurant,"127 Michelle Views Suite 097
Lake Steven, TX 04725",East Richardside,001-075-347-0236x69878
972,Vegetables,21,2025-03-23,984,Catering Service,South Edwardtown,Vegetarian,Dinner,2025,March,23,Gamble-Davis,Catering Service,"6516 Natalie Parkway Apt. 359
Port Angelicaville, OK 74292",South Edwardtown,298.868.0798x375
973,Fruits,7,2025-03-16,519,Restaurant,Keithburgh,Non-Vegetarian,Breakfast,2025,March,16,"Smith, James and Alvarado",Restaurant,"1886 Warner Fall Apt. 545
New Codyport, LA 47509",Keithburgh,4873246566
974,Chicken,45,2025-03-17,393,Restaurant,Heatherview,Non-Vegetarian,Lunch,2025,March,17,Steele Ltd,Restaurant,"79988 Laura Motorway Suite 853
West Kennethfort, NV 88945",Heatherview,001-300-000-8103x26863
975,Fish,48,2025-03-19,5,Grocery Store,Valentineside,Non-Vegetarian,Lunch,2025,March,19,Coleman-Farley,Grocery Store,"078 Matthew Creek Apt. 319
Saraborough, MA 53978",Valentineside,193.714.6577
976,Vegetables,41,2025-03-19,738,Grocery Store,West Kelli,Non-Vegetarian,Lunch,2025,March,19,Combs Ltd,Grocery Store,"1020 Murray Gateway
Smithton, HI 44207",West Kelli,167.486.0883
977,Vegetables,12,2025-03-19,514,Supermarket,Maxwellburgh,Vegan,Dinner,2025,March,19,Roy-Hancock,Supermarket,"203 Dawn Ridge
Loganshire, SC 01665",Maxwellburgh,(186)046-9157
978,Dairy,14,2025-03-27,743,Supermarket,South Richard,Vegetarian,Snacks,2025,March,27,"Mayer, Hawkins and Day",Supermarket,"PSC 4292, Box 5900
APO AE 49106",South Richard,+1-206-641-2099x02965
979,Pasta,43,2025-03-16,584,Supermarket,Moralesside,Vegetarian,Lunch,2025,March,16,Sanders-Hale,Supermarket,"41546 Frank Islands
Lake Reginaldberg, AR 06319",Moralesside,+1-625-938-4941x95891
980,Chicken,2,2025-03-27,876,Grocery Store,Brookeland,Vegan,Dinner,2025,March,27,Rosario-Porter,Grocery Store,"538 Ramsey Trace
Romeroland, MA 69729",Brookeland,867-595-3131
981,Dairy,47,2025-03-18,999,Grocery Store,Stevenchester,Vegan,Breakfast,2025,March,18,Moody Ltd,Grocery Store,"17580 Ernest Hills
Lake Michaelmouth, OR 56416",Stevenchester,637.300.3664x4880
982,Soup,36,2025-03-19,7,Restaurant,Lake Christopherburgh,Vegetarian,Breakfast,2025,March,19,Ortiz-Lee,Restaurant,"1842 Villarreal Shores
Williamfort, CT 44529",Lake Christopherburgh,(563)889-7190
983,Fruits,43,2025-03-22,98,Supermarket,Gardnerfort,Vegetarian,Lunch,2025,March,22,Hogan-Johnston,Supermarket,"00006 Amy Wall Apt. 134
Zimmermanborough, PA 57869",Gardnerfort,184-472-6932
984,Chicken,26,2025-03-23,234,Catering Service,New Joel,Non-Vegetarian,Dinner,2025,March,23,Sherman-Baker,Catering Service,"07362 Kimberly Village Suite 643
Andersonton, VA 24172",New Joel,301.017.1427
985,Bread,31,2025-03-16,935,Grocery Store,Ramseyfort,Vegetarian,Dinner,2025,March,16,Frazier-Sanders,Grocery Store,"5099 Campbell Falls
Port Paulmouth, AK 72465",Ramseyfort,001-581-378-3772x04562
986,Rice,23,2025-03-24,14,Catering Service,Garciamouth,Vegan,Snacks,2025,March,24,Nguyen-Tran,Catering Service,"65833 Anthony Ridges
Williamsmouth, IA 42157",Garciamouth,+1-899-619-4557x62932
987,Dairy,6,2025-03-29,557,Restaurant,East Aaron,Vegetarian,Dinner,2025,March,29,Smith PLC,Restaurant,"USNS Riley
FPO AA 59840",East Aaron,911-068-2655x53558
988,Soup,44,2025-03-24,517,Grocery Store,Wadeville,Vegan,Lunch,2025,March,24,Porter Inc,Grocery Store,"459 Allen Valleys
Hoside, WV 99671",Wadeville,888.141.3309x17466
989,Bread,31,2025-03-19,557,Restaurant,East Aaron,Non-Vegetarian,Snacks,2025,March,19,Smith PLC,Restaurant,"USNS Riley
FPO AA 59840",East Aaron,911-068-2655x53558
990,Pasta,11,2025-03-25,720,Restaurant,Francisshire,Vegetarian,Breakfast,2025,March,25,"Page, Smith and Davis",Restaurant,"065 Mary Estate Apt. 886
North Jessica, NY 33169",Francisshire,921-470-8846x3047
991,Vegetables,7,2025-03-19,432,Restaurant,Carolchester,Vegetarian,Dinner,2025,March,19,Meyer and Sons,Restaurant,"08209 Eaton Streets Apt. 968
South Laurenside, RI 88383",Carolchester,001-738-662-6338
992,Salad,25,2025-03-26,257,Supermarket,Lake Coryhaven,Vegan,Breakfast,2025,March,26,James Group,Supermarket,"27163 Jennifer Roads
Williamsside, ID 07654",Lake Coryhaven,001-385-215-0963x215
993,Soup,8,2025-03-28,470,Restaurant,Port Daniellechester,Vegetarian,Lunch,2025,March,28,"Bishop, Martinez and Robinson",Restaurant,"0139 Cox Unions
New Ryan, ID 34556",Port Daniellechester,001-071-886-3052x2779
994,Salad,17,2025-03-29,37,Catering Service,New Amanda,Non-Vegetarian,Snacks,2025,March,29,Phelps-Schmidt,Catering Service,"689 Riley Villages
South Jose, LA 55827",New Amanda,001-048-886-1039
